,age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
431,42,management,married,tertiary,unknown,6,may,643,1,unknown,no
432,39,blue-collar,married,secondary,unknown,6,may,262,1,unknown,no
433,40,blue-collar,married,primary,unknown,6,may,119,1,unknown,no
434,32,blue-collar,married,secondary,unknown,6,may,198,2,unknown,no
435,55,admin.,married,secondary,unknown,6,may,150,1,unknown,no
436,45,blue-collar,married,secondary,unknown,6,may,241,1,unknown,no
437,35,management,single,tertiary,unknown,6,may,181,1,unknown,no
438,58,technician,divorced,secondary,unknown,6,may,196,1,unknown,no
439,35,admin.,married,secondary,unknown,6,may,149,1,unknown,no
440,49,services,married,primary,unknown,6,may,246,1,unknown,no
441,34,technician,single,tertiary,unknown,6,may,112,1,unknown,no
442,36,blue-collar,married,secondary,unknown,6,may,309,2,unknown,no
443,24,self-employed,single,secondary,unknown,6,may,278,1,unknown,no
444,34,technician,married,secondary,unknown,6,may,140,1,unknown,no
445,51,admin.,divorced,secondary,unknown,6,may,136,1,unknown,no
446,39,technician,single,secondary,unknown,6,may,643,1,unknown,yes
447,50,self-employed,married,secondary,unknown,6,may,101,1,unknown,no
448,32,services,single,secondary,unknown,6,may,144,1,unknown,no
449,42,blue-collar,married,secondary,unknown,6,may,238,1,unknown,no
450,50,technician,married,secondary,unknown,6,may,354,1,unknown,no
451,40,services,married,secondary,unknown,6,may,79,1,unknown,no
452,46,management,divorced,secondary,unknown,6,may,187,1,unknown,no
453,37,management,married,tertiary,unknown,6,may,451,2,unknown,no
454,34,blue-collar,married,secondary,unknown,6,may,159,1,unknown,no
455,44,blue-collar,married,secondary,unknown,6,may,409,1,unknown,no
456,40,admin.,single,secondary,unknown,6,may,170,1,unknown,no
457,37,technician,married,secondary,unknown,6,may,608,1,unknown,yes
458,33,blue-collar,single,secondary,unknown,6,may,243,1,unknown,no
459,35,blue-collar,married,secondary,unknown,6,may,145,2,unknown,no
460,58,blue-collar,divorced,secondary,unknown,6,may,112,1,unknown,no
461,39,blue-collar,married,primary,unknown,6,may,262,2,unknown,no
462,43,blue-collar,married,secondary,unknown,6,may,124,1,unknown,no
463,39,unemployed,married,primary,unknown,6,may,53,1,unknown,no
464,36,services,single,primary,unknown,6,may,134,1,unknown,no
465,57,retired,single,secondary,unknown,6,may,204,4,unknown,no
466,36,admin.,single,secondary,unknown,6,may,186,1,unknown,no
467,50,blue-collar,married,primary,unknown,6,may,643,1,unknown,no
468,55,blue-collar,married,secondary,unknown,6,may,182,1,unknown,no
469,44,self-employed,married,tertiary,unknown,6,may,162,1,unknown,no
470,44,services,divorced,secondary,unknown,6,may,27,1,unknown,no
471,39,housemaid,single,primary,unknown,6,may,643,3,unknown,no
472,46,blue-collar,married,secondary,unknown,6,may,43,1,unknown,no
473,39,blue-collar,married,secondary,unknown,6,may,97,1,unknown,no
474,34,admin.,married,secondary,unknown,6,may,643,1,unknown,yes
475,40,blue-collar,married,primary,unknown,6,may,283,2,unknown,no
476,50,management,married,tertiary,unknown,6,may,323,1,unknown,no
477,31,management,single,secondary,unknown,6,may,82,1,unknown,no
478,37,admin.,single,secondary,unknown,6,may,310,1,unknown,no
479,39,management,single,secondary,unknown,6,may,185,1,unknown,no
480,51,blue-collar,married,primary,unknown,6,may,47,1,unknown,no
481,41,technician,married,secondary,unknown,6,may,145,1,unknown,no
482,41,technician,married,secondary,unknown,6,may,204,1,unknown,no
483,43,blue-collar,married,secondary,unknown,6,may,187,1,unknown,no
484,30,services,single,secondary,unknown,6,may,30,2,unknown,no
485,54,management,divorced,primary,unknown,6,may,472,1,unknown,no
486,43,blue-collar,divorced,secondary,unknown,6,may,448,1,unknown,no
487,59,management,divorced,tertiary,unknown,6,may,264,1,unknown,no
488,47,technician,married,secondary,unknown,6,may,169,1,unknown,no
489,40,blue-collar,married,primary,unknown,6,may,288,1,unknown,no
490,32,technician,married,secondary,unknown,6,may,176,2,unknown,no
491,29,blue-collar,married,secondary,unknown,6,may,215,1,unknown,no
492,36,blue-collar,married,secondary,unknown,6,may,337,1,unknown,no
493,55,unemployed,married,tertiary,unknown,6,may,278,1,unknown,no
494,30,blue-collar,divorced,secondary,unknown,6,may,188,2,unknown,no
495,39,admin.,single,secondary,unknown,6,may,174,2,unknown,no
496,39,blue-collar,divorced,secondary,unknown,6,may,226,2,unknown,no
497,50,blue-collar,divorced,secondary,unknown,6,may,190,1,unknown,no
498,44,blue-collar,married,secondary,unknown,6,may,111,2,unknown,no
499,37,technician,single,secondary,unknown,6,may,164,1,unknown,no
500,46,admin.,married,primary,unknown,6,may,157,2,unknown,no
501,32,technician,single,secondary,unknown,6,may,46,1,unknown,no
502,37,management,single,tertiary,unknown,6,may,374,1,unknown,no
503,29,blue-collar,married,secondary,unknown,6,may,349,1,unknown,no
504,41,blue-collar,married,secondary,unknown,6,may,325,1,unknown,no
505,45,blue-collar,married,primary,unknown,6,may,233,2,unknown,no
506,57,retired,divorced,secondary,unknown,6,may,531,1,unknown,no
507,48,blue-collar,single,secondary,unknown,6,may,153,1,unknown,no
508,60,retired,married,secondary,unknown,6,may,80,1,unknown,no
509,26,admin.,single,secondary,unknown,6,may,232,1,unknown,no
510,58,retired,married,secondary,unknown,6,may,118,1,unknown,no
511,34,admin.,married,secondary,unknown,6,may,190,1,unknown,no
512,55,unemployed,divorced,secondary,unknown,6,may,643,1,unknown,yes
513,41,blue-collar,married,primary,unknown,6,may,238,1,unknown,no
514,50,management,divorced,secondary,unknown,6,may,82,1,unknown,no
515,49,entrepreneur,married,secondary,unknown,6,may,198,3,unknown,no
516,44,admin.,married,secondary,unknown,6,may,160,2,unknown,no
517,44,blue-collar,married,primary,unknown,6,may,211,1,unknown,no
518,31,technician,married,secondary,unknown,6,may,120,1,unknown,no
519,34,blue-collar,single,tertiary,unknown,6,may,136,1,unknown,no
520,46,management,single,secondary,unknown,6,may,269,1,unknown,no
521,42,management,married,tertiary,unknown,6,may,157,1,unknown,no
522,52,admin.,married,secondary,unknown,6,may,128,1,unknown,no
523,29,management,single,tertiary,unknown,6,may,211,1,unknown,no
524,53,retired,married,primary,unknown,6,may,267,2,unknown,no
525,43,blue-collar,married,secondary,unknown,6,may,371,2,unknown,no
526,38,management,married,secondary,unknown,6,may,288,2,unknown,no
527,46,management,married,tertiary,unknown,6,may,221,1,unknown,no
528,48,management,divorced,secondary,unknown,6,may,427,1,unknown,no
529,30,admin.,divorced,secondary,unknown,6,may,310,1,unknown,no
530,44,blue-collar,married,primary,unknown,6,may,158,1,unknown,no
531,31,housemaid,married,primary,unknown,6,may,604,3,unknown,no
532,42,services,single,secondary,unknown,6,may,198,1,unknown,no
533,40,management,single,tertiary,unknown,6,may,145,1,unknown,no
534,52,admin.,married,secondary,unknown,6,may,247,1,unknown,no
535,45,blue-collar,divorced,secondary,unknown,6,may,179,2,unknown,no
536,48,blue-collar,married,secondary,unknown,6,may,73,1,unknown,no
537,45,blue-collar,married,primary,unknown,6,may,263,2,unknown,no
538,34,blue-collar,married,secondary,unknown,6,may,13,1,unknown,no
539,34,blue-collar,married,primary,unknown,6,may,79,2,unknown,no
540,46,blue-collar,married,secondary,unknown,6,may,416,1,unknown,no
541,49,services,divorced,secondary,unknown,6,may,162,1,unknown,no
542,50,technician,married,primary,unknown,6,may,129,1,unknown,no
543,34,admin.,single,secondary,unknown,6,may,150,1,unknown,no
544,40,unemployed,single,secondary,unknown,6,may,43,1,unknown,no
545,36,admin.,married,secondary,unknown,6,may,191,1,unknown,no
546,59,blue-collar,divorced,secondary,unknown,6,may,26,1,unknown,no
547,45,blue-collar,married,secondary,unknown,6,may,250,1,unknown,no
548,36,self-employed,married,tertiary,unknown,6,may,146,1,unknown,no
549,56,services,married,secondary,unknown,6,may,416,1,unknown,no
550,42,services,divorced,secondary,unknown,6,may,121,2,unknown,no
551,30,admin.,married,secondary,unknown,6,may,114,2,unknown,no
552,30,student,single,tertiary,unknown,6,may,289,1,unknown,no
553,47,self-employed,married,secondary,unknown,6,may,225,1,unknown,no
554,33,blue-collar,married,secondary,unknown,6,may,123,1,unknown,no
555,36,admin.,married,secondary,unknown,6,may,130,2,unknown,no
556,39,services,divorced,primary,unknown,6,may,161,2,unknown,no
557,56,admin.,divorced,secondary,unknown,6,may,149,2,unknown,no
558,39,blue-collar,divorced,secondary,unknown,6,may,268,2,unknown,no
559,42,technician,married,secondary,unknown,6,may,259,2,unknown,no
560,52,blue-collar,married,secondary,unknown,6,may,26,1,unknown,no
561,36,admin.,divorced,secondary,unknown,6,may,153,1,unknown,no
562,35,entrepreneur,married,secondary,unknown,6,may,424,2,unknown,no
563,47,technician,married,secondary,unknown,6,may,179,2,unknown,no
564,59,services,divorced,secondary,unknown,6,may,97,1,unknown,no
565,57,blue-collar,married,primary,unknown,6,may,383,1,unknown,no
566,38,management,married,secondary,unknown,6,may,440,1,unknown,no
567,46,unemployed,married,secondary,unknown,6,may,23,1,unknown,no
568,34,blue-collar,married,secondary,unknown,6,may,195,1,unknown,no
569,28,services,single,secondary,unknown,6,may,643,3,unknown,yes
570,38,technician,married,secondary,unknown,6,may,87,1,unknown,no
571,56,blue-collar,married,secondary,unknown,6,may,427,1,unknown,no
572,41,blue-collar,single,primary,unknown,6,may,189,1,unknown,no
573,52,technician,married,secondary,unknown,6,may,195,1,unknown,no
574,54,services,married,secondary,unknown,6,may,179,1,unknown,no
575,61,retired,married,secondary,unknown,6,may,179,1,unknown,no
576,53,entrepreneur,married,secondary,unknown,6,may,69,1,unknown,no
577,47,technician,married,secondary,unknown,6,may,105,2,unknown,no
578,53,blue-collar,married,primary,unknown,6,may,266,3,unknown,no
579,46,services,married,secondary,unknown,6,may,524,2,unknown,no
580,39,blue-collar,divorced,primary,unknown,6,may,96,2,unknown,no
581,56,technician,divorced,secondary,unknown,6,may,155,2,unknown,no
582,55,services,divorced,primary,unknown,6,may,162,2,unknown,no
583,44,management,married,tertiary,unknown,6,may,352,2,unknown,no
584,37,technician,married,primary,unknown,6,may,76,4,unknown,no
585,35,blue-collar,married,primary,unknown,6,may,154,2,unknown,no
586,55,blue-collar,married,secondary,unknown,6,may,310,2,unknown,no
587,37,services,married,secondary,unknown,6,may,390,3,unknown,no
588,30,technician,single,secondary,unknown,6,may,369,1,unknown,no
589,37,blue-collar,married,primary,unknown,6,may,112,2,unknown,no
590,36,technician,single,secondary,unknown,6,may,341,3,unknown,no
591,38,technician,married,secondary,unknown,6,may,79,1,unknown,no
592,41,admin.,divorced,primary,unknown,6,may,140,2,unknown,no
593,48,retired,married,secondary,unknown,6,may,315,1,unknown,no
594,55,services,divorced,secondary,unknown,6,may,262,2,unknown,no
595,28,services,divorced,secondary,unknown,6,may,174,2,unknown,no
596,54,services,married,secondary,unknown,6,may,138,3,unknown,no
597,30,blue-collar,married,secondary,unknown,6,may,526,2,unknown,no
598,48,technician,married,tertiary,unknown,6,may,135,1,unknown,no
599,31,self-employed,married,secondary,unknown,6,may,36,5,unknown,no
600,38,blue-collar,married,secondary,unknown,6,may,643,3,unknown,no
601,37,blue-collar,married,secondary,unknown,6,may,219,2,unknown,no
602,37,services,single,secondary,unknown,6,may,147,2,unknown,no
603,56,blue-collar,married,primary,unknown,6,may,407,2,unknown,no
604,51,blue-collar,married,secondary,unknown,6,may,121,1,unknown,no
605,39,blue-collar,married,secondary,unknown,6,may,209,1,unknown,no
606,49,technician,married,secondary,unknown,6,may,92,2,unknown,no
607,51,blue-collar,married,primary,unknown,6,may,208,1,unknown,no
608,43,self-employed,married,secondary,unknown,6,may,193,1,unknown,no
609,32,services,married,secondary,unknown,6,may,144,1,unknown,no
610,29,technician,single,tertiary,unknown,6,may,65,1,unknown,no
611,48,management,divorced,tertiary,unknown,6,may,339,1,unknown,no
612,55,services,married,primary,unknown,6,may,285,1,unknown,no
613,53,blue-collar,married,secondary,unknown,6,may,231,1,unknown,no
614,47,technician,married,secondary,unknown,6,may,168,1,unknown,no
615,39,management,married,tertiary,unknown,6,may,278,1,unknown,no
616,31,blue-collar,single,tertiary,unknown,6,may,389,1,unknown,no
617,39,blue-collar,married,primary,unknown,6,may,158,1,unknown,no
618,40,blue-collar,married,primary,unknown,6,may,145,2,unknown,no
619,40,technician,single,secondary,unknown,6,may,78,2,unknown,no
620,48,technician,married,secondary,unknown,6,may,142,3,unknown,no
621,33,technician,divorced,secondary,unknown,6,may,87,1,unknown,no
622,40,technician,married,secondary,unknown,6,may,147,2,unknown,no
623,59,retired,married,primary,unknown,6,may,289,1,unknown,no
624,30,technician,married,secondary,unknown,6,may,643,1,unknown,yes
625,31,management,single,tertiary,unknown,6,may,170,3,unknown,no
626,35,unemployed,married,secondary,unknown,6,may,643,1,unknown,no
627,54,technician,divorced,secondary,unknown,6,may,381,2,unknown,no
628,34,admin.,single,secondary,unknown,6,may,218,4,unknown,no
629,32,technician,married,secondary,unknown,6,may,57,2,unknown,no
630,56,admin.,divorced,secondary,unknown,6,may,304,2,unknown,no
631,32,admin.,single,tertiary,unknown,6,may,241,3,unknown,no
632,42,blue-collar,married,primary,unknown,6,may,230,1,unknown,no
633,33,services,married,tertiary,unknown,6,may,262,3,unknown,no
634,52,entrepreneur,married,tertiary,unknown,6,may,392,2,unknown,no
635,52,services,married,secondary,unknown,6,may,201,2,unknown,no
636,52,blue-collar,divorced,primary,unknown,6,may,145,1,unknown,no
637,30,unemployed,divorced,secondary,unknown,6,may,252,1,unknown,no
638,44,services,divorced,secondary,unknown,6,may,235,4,unknown,no
639,35,admin.,married,secondary,unknown,6,may,235,2,unknown,no
640,55,management,single,secondary,unknown,6,may,328,2,unknown,no
641,33,blue-collar,married,primary,unknown,6,may,116,2,unknown,no
642,37,blue-collar,single,secondary,unknown,6,may,246,1,unknown,no
643,42,technician,single,secondary,unknown,6,may,293,1,unknown,no
644,43,unemployed,married,secondary,unknown,6,may,37,2,unknown,no
645,38,entrepreneur,married,tertiary,unknown,6,may,132,2,unknown,no
646,37,technician,married,secondary,unknown,6,may,530,2,unknown,no
647,31,student,single,secondary,unknown,6,may,175,3,unknown,no
648,41,management,married,tertiary,unknown,6,may,524,2,unknown,no
649,41,technician,married,secondary,unknown,6,may,29,3,unknown,no
650,29,student,single,secondary,unknown,6,may,311,2,unknown,no
651,38,admin.,single,secondary,unknown,6,may,211,2,unknown,no
652,44,self-employed,divorced,tertiary,unknown,6,may,312,3,unknown,no
653,39,admin.,married,secondary,unknown,6,may,412,1,unknown,no
654,28,technician,single,secondary,unknown,6,may,392,1,unknown,no
655,33,blue-collar,married,secondary,unknown,6,may,191,1,unknown,no
656,41,services,married,secondary,unknown,6,may,284,2,unknown,no
657,40,blue-collar,married,primary,unknown,6,may,144,1,unknown,no
658,29,admin.,married,secondary,unknown,6,may,328,1,unknown,no
659,38,management,married,secondary,unknown,6,may,100,1,unknown,no
660,32,admin.,married,tertiary,unknown,6,may,226,1,unknown,no
661,45,services,married,secondary,unknown,6,may,507,1,unknown,no
662,33,admin.,single,secondary,unknown,6,may,392,1,unknown,no
663,34,blue-collar,married,secondary,unknown,6,may,643,2,unknown,no
664,41,entrepreneur,married,secondary,unknown,6,may,333,2,unknown,no
665,41,blue-collar,married,secondary,unknown,6,may,311,3,unknown,no
666,35,admin.,single,secondary,unknown,6,may,128,2,unknown,no
667,40,technician,single,secondary,unknown,6,may,322,2,unknown,no
668,60,self-employed,married,primary,unknown,6,may,202,4,unknown,no
669,47,services,divorced,secondary,unknown,6,may,92,2,unknown,no
670,46,blue-collar,married,primary,unknown,6,may,643,3,unknown,no
671,31,blue-collar,single,secondary,unknown,6,may,273,2,unknown,no
672,49,self-employed,married,secondary,unknown,6,may,260,3,unknown,no
673,29,blue-collar,married,secondary,unknown,6,may,268,2,unknown,no
674,31,management,single,tertiary,unknown,6,may,396,2,unknown,no
675,38,management,married,tertiary,unknown,6,may,262,1,unknown,no
676,37,blue-collar,married,primary,unknown,6,may,308,3,unknown,no
677,35,technician,married,secondary,unknown,6,may,467,2,unknown,no
678,31,management,single,secondary,unknown,6,may,320,1,unknown,no
679,41,admin.,married,secondary,unknown,6,may,160,3,unknown,no
680,46,services,married,secondary,unknown,6,may,245,2,unknown,no
681,40,services,divorced,secondary,unknown,6,may,189,2,unknown,no
682,29,admin.,married,secondary,unknown,6,may,477,1,unknown,no
683,49,admin.,married,secondary,unknown,6,may,310,1,unknown,no
684,42,management,married,tertiary,unknown,6,may,65,3,unknown,no
